TS[3]_CHOQUET[A;-0.75;AO2;0.0]_N_scm,GV[2]_GOWAWA[0.2;2;ES2-OWA;0.9;0.0;2;W-OWA;0.4;0.6]_N_pie,GV[3]_GOWAWA[0.1;0;W-OWA;0.1;0.6;2;W-OWA;0.1;0.2]_U_pie,ES_SD_H_z2,AC[4]_AM_T_hwhh,GV[2]_GOWAWA[0.9;1;S-OWA;1.0;0.0;1;ES2-OWA;0.9;0.0]_U_pah,GV[4]_GOWAWA[0.2;2;ES2-OWA;0.9;0.0;2;W-OWA;0.4;0.6]_T_eps,TS[4]_GOWAWA[0.5;1;AO2-OWA;1.0;0.0;1;ES2-OWA;0.9;0.0]_F_cch,TS[3]_HM_U_khh,TS[2]_CHOQUET[A;-0.25;AO2;1.0]_T_khh,Class
-0.19510097322594558,-0.27279621460119424,0.6477423430993946,-0.023973521032562103,-0.13878995819535558,0.7966595010685744,0.10039581345850793,0.2894490914442475,0.18610996521100975,0.0131429469683362,nonAPP
0.8898920499407397,-0.27279621460119424,2.0848875593048426,-1.3868824681289267,-0.45362540799118917,-1.2446394208181861,0.48379977274139324,-0.6557934175870563,-0.09912371191883387,1.9536744480857389,nonAPP
-0.12453614898971396,-0.27279621460119424,-0.6296350435460624,0.6273209603817581,-0.5765491198242073,0.8086879782445859,0.11200212781679422,-0.30272219579627896,-0.3264963783740743,-0.3993351511850367,nonAPP
-0.4439742175270515,-0.27279621460119424,1.266411804708956,0.19491613899720828,0.23604805374574422,-0.6354238969342825,0.08125064822456941,0.4570083534115945,0.7742054028034188,-1.0545042257078583,nonAPP
-0.2781853166097401,-0.27279621460119424,-0.6296350435460624,0.1178041650011973,-0.18631741431960658,0.13014260088912188,-0.31470678937586033,-0.21846020606066163,0.17001634803065654,-0.5600688641692794,nonAPP
0.03879086442395409,-0.27279621460119424,-0.6296350435460624,0.07401097664594071,0.8049261821955439,-1.2446394208181861,-0.8559640473944458,0.4408880708055622,-0.08375042201133719,-0.8736954456225101,nonAPP
0.5896050269216807,0.13455087319991735,-0.6296350435460624,-0.5419601261353236,0.5432243095490812,-0.26985568160585843,0.5467894322366232,0.7528826660882241,0.07376353927412119,0.7714801362249021,nonAPP
0.7727169075734922,0.2007263930539282,2.1578836046382857,-0.36949701206428814,0.9149613797497834,0.7863380730330362,0.5898199518967827,-0.5714300464943465,0.5499232137566475,0.7276270518972824,nonAPP
0.09676372396192923,-0.27279621460119424,-0.6296350435460624,-0.0036540924490202605,-0.47006450446327225,1.49487864488896,0.6600423899737757,-0.12265640474420313,0.20030387833187926,0.21639016218488824,nonAPP
-0.7644673546988036,-0.27279621460119424,3.6262741733418564,-1.677963949345567,-1.4310044037290794,-0.29907055446292835,0.5592137202115764,0.8177623730280326,0.24245022578826178,0.5403037218052201,nonAPP
