TS[4]_V_U_z3,GV[2]_CHOQUET[A;-0.75;AO1;0.3]_H_eps,AC[4]_AM_T_hwhh,TS[2]_GOWAWA[0.0;1;NONE;0.0;0.0;0;S-OWA;0.0;1.0]_U_isa,GV[4]_GOWAWA[0.2;2;ES2-OWA;0.9;0.0;2;W-OWA;0.4;0.6]_T_eps,AC[2]_SIC_T_scv,MIC_GOWAWA[0.0;1;NONE;0.0;0.0;0;S-OWA;0.0;1.0]_N_hwhh,AC[3]_HM_T_pie,ES_Q2_A_khh,TS[3]_Q1_T_eps,Class
1.295000317867257,0.19490091101761695,-0.34197083677565576,-0.7198399196820724,0.22381705396552676,0.18306008513406882,0.1999415216244756,-0.46517404878722307,-0.7340540687187396,0.22657904317050725,APP
0.696064502320483,0.2837976091187665,-0.06401251202899869,2.4103546681857253,0.1067828552464155,0.26583421443914795,0.6320310168349259,-0.25649826601802744,-0.6775805892950073,-0.20267308587087543,APP
-0.4180695085020258,0.5404751813644372,0.18668094952677142,-0.7198399196820724,0.40493905103329536,-0.039498909018438465,-0.03445014817357431,-0.4980613464621897,-0.6839557885661519,-1.0169344430746028,APP
0.2679375489350817,0.34664156734595375,0.2101491989081287,-0.2520634130961991,-0.03813673457540828,-0.3091098625030744,-0.46103263192028465,-0.19332547566170336,-0.8122751033751424,-0.8115147415573407,APP
1.100700194193474,0.09701531241516952,-0.30643961108465306,-0.2478001335425051,-0.29409816903460695,0.3736313842325283,-0.749473881021663,0.3622311721853031,-0.6394467237391517,0.5350576518635917,APP
2.354460723500776,0.2742583202545036,-0.29504150278496266,-0.29659099954589235,0.22190215549362433,0.2570487966983395,-0.3892138874453753,-0.1513385465348286,-0.7435139602002551,0.4007581953491209,APP
1.5467463469518545,0.2742078389426556,-0.12175966966846002,2.8336035883219055,-0.028081219171496204,-0.03819002636965855,-0.43369031579460554,-0.10611858968245198,-0.543103187463883,0.5271166183724798,APP
-0.5856948479781822,0.19384594025202584,0.38304930657784025,-0.2520634130961991,-0.27123994911266497,0.43127214438622136,-0.22086407763461244,0.37015798474380557,-0.7087130858225734,1.3048143158753895,APP
-0.5885919904227864,0.14360977524919596,0.28826887121133793,-0.2520634130961991,-0.340069405352643,-0.009397232578374118,-0.18608086999781923,0.35954005431832675,-0.750349893713203,1.2905030027705346,APP
-0.6038643996484437,0.36063076400655464,0.6434707725129793,-0.2478001335425051,-0.24587267608363456,-0.6545354595283215,-1.35633889895496,1.377815242549059,1.4785839111185914,1.086828583339229,APP
1.582998039418705,0.2742583202545036,-0.45362540799118917,2.8336035883219055,0.03384493285874557,0.20643030835515022,0.17975188363919195,-0.5935641320105048,-0.6562499579638191,0.20048707598543236,APP
-0.5749849048213586,0.36469319562038766,-0.3399911020562465,-0.7198399196820724,-0.16841640440899858,-0.17943465557770963,0.005925486652907791,0.4523485467580572,1.1706521846881992,0.7279985864662512,APP
-0.5756243602263225,0.27175177404716183,-0.570914089901085,-0.2478001335425051,-0.10465875369586201,0.057592171801879054,-0.10874758356683238,0.10918068982513902,2.122576087609709,1.301672808120664,APP
1.0663732886745196,0.2646423197630443,-0.015632703479149395,2.8336035883219055,0.02142147105359855,-0.009838688801524805,-0.4120390466301515,-0.12860786512761088,-0.5505662385488631,0.5271166183724798,APP
1.9460773517125713,0.28172996940578054,-0.17353670999895673,1.562909432456989,0.24117075539061752,0.5017921516270532,-0.4120390466301515,-0.26939997122929743,-0.5373535659220009,0.22657904317050725,APP
-0.49119518458103717,0.40653498317971654,-0.2642497887539584,-0.7198399196820724,0.19419784292387568,-0.17487680061282326,1.1573569579383938,-0.4536154037047576,-0.7705696280738998,-0.2679466358857066,APP
-0.3599026009796606,0.5123531314318748,-0.3791691116251801,-0.7198399196820724,-0.0640686850469944,0.30412709422433204,1.2060070002864651,-0.9241992929402205,-0.4280943182638466,-1.1232221221094505,nonAPP
-0.5415582362841586,0.5402714185222561,0.45739941739385365,-0.2572740881062696,0.1453165817799072,0.15581182001196092,0.17975188363919195,0.26767461529570696,-0.8697603722449286,-0.5012035866740001,nonAPP
-0.5266323321237198,0.40027252419092285,-1.0152020157650963,-0.7198399196820724,0.33211889479142315,-0.011168590385797197,0.17975188363919195,0.14314768851983337,-0.5292341466946312,-0.26105277164617263,nonAPP
-0.4475786504490558,0.2523822977589554,-1.0648551260228722,-0.7198399196820724,0.4030530494351956,0.12769846979109858,0.9861512324287537,-0.5069134573117868,-0.8410878492278366,-0.5629865725169144,nonAPP
-0.5776541067159838,0.5538017834508803,0.19736280384891022,-0.2478001335425051,0.024805382473233918,0.793483570866611,1.168043342138309,-0.6004698737082781,-0.5912367723004637,-0.36821309172399863,nonAPP
-0.49795793375483943,0.07125601263400093,-0.9480792642884704,-0.2478001335425051,0.5998381544780923,1.0617009579507486,-1.35633889895496,1.1734027880602074,1.5860231839105459,-1.2289862165185075,nonAPP
0.09594253282503516,0.5553037082480268,-0.4472205652930378,-0.2520634130961991,0.32483747223932263,0.20643030835515022,0.5984349374898856,-0.20009426064914856,-0.8639050736959585,-0.5813120344194771,nonAPP
-0.624679724864274,-2.578943261306862,-3.6752612851613,-0.7198399196820724,-5.122500618516458,1.0617009579507486,1.696420840754737,-2.06953847074966,-0.3067585134905354,-3.1655512190975594,nonAPP
-0.3608586949305609,0.5561696672090396,-1.2414210598638007,-0.2572740881062696,0.517345911629159,1.0617009579507486,-0.09085648322977125,-1.1314577341714556,-0.5849621508794739,-1.1630145536692935,nonAPP
-0.4839751755662936,0.6923119623922267,0.33417024388142236,-0.7198399196820724,0.46818328896409556,1.0617009579507486,1.6520728230816348,-0.9764980465208165,-0.5583892482904379,-1.5640803770224536,nonAPP
-0.35674452682243274,-2.578943261306862,-0.604139211397745,0.16597483202991054,0.38998992187892484,1.0617009579507486,-1.35633889895496,1.8486837750012806,-0.40345325341338106,-0.10589719420450429,nonAPP
-0.46266620848364626,0.9068311988802147,-0.6756599548604347,-0.2520634130961991,0.9281547718910422,0.4156905151729136,0.8086519708560793,-0.8191715301702821,0.43534200855696575,-2.6198015108184776,nonAPP
-0.41385616834352984,0.555652366110595,-1.0655790148781918,-0.2478001335425051,0.7203512554750643,0.7037988501663063,0.881311447367535,-0.9757362274509043,2.162815966622424,-1.3604932216954477,nonAPP
-0.5342343403793044,0.9935238474817046,0.006242297736075118,0.171185507039981,1.2752339443180767,-1.5666710583756525,-1.35633889895496,-0.1879704291763106,-0.67882217406829,-1.354471998498892,nonAPP
0.31394148378331155,0.37763173565573205,-0.07253726745118601,-0.29659099954589235,0.5004816078405087,1.0617009579507486,1.13095897342958,-1.0828563995793667,-0.5092717795814664,-1.024788212461415,nonAPP
-0.5852161913007823,0.23988620438359576,-0.2806946551411037,-0.7198399196820724,-0.23869536281031337,1.0617009579507486,-1.35633889895496,0.1112871356779672,2.1135535492806916,1.3246232675510132,nonAPP
0.2291157667982928,-2.578943261306862,-0.6201513181431233,0.6879897284933355,0.7774668783516338,1.0617009579507486,-0.09085648322977125,-0.905809666410746,-0.5221403683600236,0.17456963700895708,nonAPP
-0.624679724864274,-2.578943261306862,-0.21664622815959056,-0.7198399196820724,-5.104701649562876,1.0617009579507486,1.3247027681324421,-1.455468930452835,1.7910443196478822,-2.8248721559185483,nonAPP
-0.5059643214284204,0.3348525339822158,-0.9839463833981178,-0.29659099954589235,0.7999880225965749,1.0617009579507486,-1.35633889895496,0.790859094594899,-1.0364374819513165,0.1788455781195524,nonAPP
-0.6076072805603149,0.8678858283682732,-2.426316959021794,-0.7198399196820724,0.85276324825073,1.0617009579507486,1.6938205170931957,-2.7647397391362767,-0.4007031186032886,-2.6911835481341604,nonAPP
-0.5797242698805983,-0.22492598747604964,0.78571165410109,-0.29659099954589235,0.16856237481326636,1.0617009579507486,-1.35633889895496,0.4046527912780712,1.4582777685921129,0.5321779364217615,nonAPP
-0.2720420608791872,-2.578943261306862,-0.022899736540513346,-0.2520634130961991,0.9533617929378843,1.0617009579507486,0.8086519708560793,-0.555983558567141,-0.3257278433566282,0.2508384641653219,nonAPP
-0.6064095704367316,0.6506675457003575,0.6480075360908367,-0.7198399196820724,0.29619908385820637,1.0617009579507486,1.6938205170931957,-1.1527201877959925,0.6102684386651268,-0.2537225868851476,nonAPP
-0.43939378419891695,0.538110379741891,-0.9695063744059219,-0.7198399196820724,0.8946191332941339,0.3458967423818611,1.5794127307132906,-1.4225136413322308,-0.6614921690054402,-1.4473210054718593,nonAPP
-0.5252088840920984,0.37791669297632186,0.05956261319818483,-0.7198399196820724,0.1763016221174363,0.02512600621872674,0.36841911941754063,0.11983340397511907,2.308410986428069,0.1894045347395989,nonAPP
-0.22783347498616205,0.4330182780424786,0.8369503956863006,-0.7198399196820724,0.8948455487673317,-0.9393819531457361,0.21373512854691254,-0.25198615360557225,-0.5386312287902553,-0.38741119466953555,nonAPP
-0.624679724864274,-2.578943261306862,-0.21664622815959056,-0.2478001335425051,-5.3055315933198575,1.0617009579507486,1.3247027681324421,-1.4198869057229861,1.892882911719525,-1.599684131575997,nonAPP
-0.2947694563146637,-2.578943261306862,-0.02962482137357223,-0.2520634130961991,0.3482825107237106,1.0617009579507486,1.4275827699619659,-0.7088098875981527,-0.4779885070904271,-0.725385070615312,nonAPP
-0.45867123724160935,0.4330182780424786,0.8267026473692584,0.6879897284933355,0.4322543554863903,-1.0904412011836986,0.21373512854691254,-0.17335214784233846,1.6084721472199852,-0.26105277164617263,nonAPP
-0.5167529398913914,0.6648184445951552,-0.30689628436081356,-0.7198399196820724,0.4825941732416229,0.7037988501663063,0.147373539950472,0.2336939710333897,1.34025711057786,-0.09778163250479682,nonAPP
0.31369390224619664,0.5578613389581055,-0.4856496214819458,-0.7198399196820724,0.2542338121238294,1.0617009579507486,0.9590507294541042,0.2623967968268527,-0.8532906103037374,1.3191256289802444,nonAPP
